"id","codi_estacio","codi_variable","data_lectura","data_extrem","valor_lectura","codi_estat","codi_base"
"X4512601090900","X4","51","2009-01-26T09:00:00.000",,"314","V","HO"
"X4322601090900","X4","32","2009-01-26T09:00:00.000",,"8.9","V","HO"
"X4332601090900","X4","33","2009-01-26T09:00:00.000",,"49","V","HO"
"X4342601090900","X4","34","2009-01-26T09:00:00.000",,"995","V","HO"
"X4352601090900","X4","35","2009-01-26T09:00:00.000",,"0","V","HO"
"X4442601090900","X4","44","2009-01-26T09:00:00.000","2009-01-26T09:23:00.000","48","V","HO"
"X4442601091000","X4","44","2009-01-26T10:00:00.000","2009-01-26T10:54:00.000","46","V","HO"
"X4502601091000","X4","50","2009-01-26T10:00:00.000","2009-01-26T10:31:00.000","13.3","V","HO"
"X4512601091000","X4","51","2009-01-26T10:00:00.000",,"325","V","HO"
"X4322601091000","X4","32","2009-01-26T10:00:00.000",,"9.5","V","HO"
"X4422601091000","X4","42","2009-01-26T10:00:00.000","2009-01-26T10:00:00.000","9","V","HO"
"X4342601091000","X4","34","2009-01-26T10:00:00.000",,"996","V","HO"
"X4352601091000","X4","35","2009-01-26T10:00:00.000",,"0","V","HO"
"X4362601091000","X4","36","2009-01-26T10:00:00.000",,"252","V","HO"
"X4402601091000","X4","40","2009-01-26T10:00:00.000","2009-01-26T10:16:00.000","9.7","V","HO"
"X4332601091000","X4","33","2009-01-26T10:00:00.000",,"47","V","HO"
"X4322601091100","X4","32","2009-01-26T11:00:00.000",,"10.5","V","HO"
"X4332601091100","X4","33","2009-01-26T11:00:00.000",,"44","V","HO"
"X4342601091100","X4","34","2009-01-26T11:00:00.000",,"996","V","HO"
"X4352601091100","X4","35","2009-01-26T11:00:00.000",,"0","V","HO"
"X4512601091100","X4","51","2009-01-26T11:00:00.000",,"311","V","HO"
"X4402601091100","X4","40","2009-01-26T11:00:00.000","2009-01-26T11:48:00.000","11.1","V","HO"
"X4422601091100","X4","42","2009-01-26T11:00:00.000","2009-01-26T11:00:00.000","9.7","V","HO"
"X4442601091100","X4","44","2009-01-26T11:00:00.000","2009-01-26T11:49:00.000","42","V","HO"
"X4502601091100","X4","50","2009-01-26T11:00:00.000","2009-01-26T11:09:00.000","12.5","V","HO"
"X4362601091100","X4","36","2009-01-26T11:00:00.000",,"318","V","HO"
"X4442601091200","X4","44","2009-01-26T12:00:00.000","2009-01-26T12:58:00.000","37","V","HO"
"X4342601091200","X4","34","2009-01-26T12:00:00.000",,"995","V","HO"
"X4512601091200","X4","51","2009-01-26T12:00:00.000",,"295","V","HO"
"X4502601091200","X4","50","2009-01-26T12:00:00.000","2009-01-26T12:36:00.000","12.4","V","HO"
"X4352601091200","X4","35","2009-01-26T12:00:00.000",,"0","V","HO"
"X4362601091200","X4","36","2009-01-26T12:00:00.000",,"512","V","HO"
"X4402601091200","X4","40","2009-01-26T12:00:00.000","2009-01-26T12:57:00.000","12.8","V","HO"
"X4422601091200","X4","42","2009-01-26T12:00:00.000","2009-01-26T12:00:00.000","10.9","V","HO"
"X4322601091200","X4","32","2009-01-26T12:00:00.000",,"12","V","HO"
"X4332601091200","X4","33","2009-01-26T12:00:00.000",,"39","V","HO"
"X4322601091300","X4","32","2009-01-26T13:00:00.000",,"13.2","V","HO"
"X4332601091300","X4","33","2009-01-26T13:00:00.000",,"36","V","HO"
"X4342601091300","X4","34","2009-01-26T13:00:00.000",,"995","V","HO"
"X4352601091300","X4","35","2009-01-26T13:00:00.000",,"0","V","HO"
"X4512601091300","X4","51","2009-01-26T13:00:00.000",,"320","V","HO"
"X4402601091300","X4","40","2009-01-26T13:00:00.000","2009-01-26T13:49:00.000","13.7","V","HO"
"X4422601091300","X4","42","2009-01-26T13:00:00.000","2009-01-26T13:00:00.000","12.7","V","HO"
"X4442601091300","X4","44","2009-01-26T13:00:00.000","2009-01-26T13:49:00.000","35","V","HO"
"X4502601091300","X4","50","2009-01-26T13:00:00.000","2009-01-26T13:00:00.000","11.8","V","HO"
"X4362601091300","X4","36","2009-01-26T13:00:00.000",,"476","V","HO"
"X4402601091400","X4","40","2009-01-26T14:00:00.000","2009-01-26T14:50:00.000","13.9","V","HO"
"X4442601091400","X4","44","2009-01-26T14:00:00.000","2009-01-26T14:55:00.000","34","V","HO"
"X4352601091400","X4","35","2009-01-26T14:00:00.000",,"0","V","HO"
"X4342601091400","X4","34","2009-01-26T14:00:00.000",,"996","V","HO"
"X4332601091400","X4","33","2009-01-26T14:00:00.000",,"35","V","HO"
"X4422601091400","X4","42","2009-01-26T14:00:00.000","2009-01-26T14:00:00.000","13.4","V","HO"
"X4362601091400","X4","36","2009-01-26T14:00:00.000",,"366","V","HO"
"X4502601091400","X4","50","2009-01-26T14:00:00.000","2009-01-26T14:05:00.000","13.7","V","HO"
"X4322601091400","X4","32","2009-01-26T14:00:00.000",,"13.7","V","HO"
"X4512601091400","X4","51","2009-01-26T14:00:00.000",,"311","V","HO"
"X4502601091500","X4","50","2009-01-26T15:00:00.000","2009-01-26T15:30:00.000","12.9","V","HO"
"X4512601091500","X4","51","2009-01-26T15:00:00.000",,"294","V","HO"
"X4322601091500","X4","32","2009-01-26T15:00:00.000",,"12.9","V","HO"
"X4332601091500","X4","33","2009-01-26T15:00:00.000",,"35","V","HO"
"X4442601091500","X4","44","2009-01-26T15:00:00.000","2009-01-26T15:01:00.000","34","V","HO"
"X4352601091500","X4","35","2009-01-26T15:00:00.000",,"0","V","HO"
"X4362601091500","X4","36","2009-01-26T15:00:00.000",,"210","V","HO"
"X4402601091500","X4","40","2009-01-26T15:00:00.000","2009-01-26T15:00:00.000","13.7","V","HO"
"X4422601091500","X4","42","2009-01-26T15:00:00.000","2009-01-26T15:58:00.000","12.2","V","HO"
"X4342601091500","X4","34","2009-01-26T15:00:00.000",,"996","V","HO"
"X4352601091600","X4","35","2009-01-26T16:00:00.000",,"0","V","HO"
"X4362601091600","X4","36","2009-01-26T16:00:00.000",,"42","V","HO"
"X4402601091600","X4","40","2009-01-26T16:00:00.000","2009-01-26T16:00:00.000","12.2","V","HO"
"X4322601091600","X4","32","2009-01-26T16:00:00.000",,"10.8","V","HO"
"X4332601091600","X4","33","2009-01-26T16:00:00.000",,"46","V","HO"
"X4342601091600","X4","34","2009-01-26T16:00:00.000",,"997","V","HO"
"X4422601091600","X4","42","2009-01-26T16:00:00.000","2009-01-26T16:58:00.000","9.7","V","HO"
"X4442601091600","X4","44","2009-01-26T16:00:00.000","2009-01-26T16:00:00.000","38","V","HO"
"X4502601091600","X4","50","2009-01-26T16:00:00.000","2009-01-26T16:33:00.000","14.3","V","HO"
"X4512601091600","X4","51","2009-01-26T16:00:00.000",,"310","V","HO"
"X4442601091700","X4","44","2009-01-26T17:00:00.000","2009-01-26T17:00:00.000","52","V","HO"
"X4502601091700","X4","50","2009-01-26T17:00:00.000","2009-01-26T17:30:00.000","10.2","V","HO"
"X4512601091700","X4","51","2009-01-26T17:00:00.000",,"309","V","HO"
"X4322601091700","X4","32","2009-01-26T17:00:00.000",,"9.5","V","HO"
"X4422601091700","X4","42","2009-01-26T17:00:00.000","2009-01-26T17:58:00.000","9.3","V","HO"
"X4342601091700","X4","34","2009-01-26T17:00:00.000",,"997","V","HO"
"X4352601091700","X4","35","2009-01-26T17:00:00.000",,"0","V","HO"
"X4362601091700","X4","36","2009-01-26T17:00:00.000",,"0","V","HO"
"X4402601091700","X4","40","2009-01-26T17:00:00.000","2009-01-26T17:00:00.000","9.7","V","HO"
"X4332601091700","X4","33","2009-01-26T17:00:00.000",,"53","V","HO"
"X4322601091800","X4","32","2009-01-26T18:00:00.000",,"9.1","V","HO"
"X4332601091800","X4","33","2009-01-26T18:00:00.000",,"56","V","HO"
"X4342601091800","X4","34","2009-01-26T18:00:00.000",,"998","V","HO"
"X4352601091800","X4","35","2009-01-26T18:00:00.000",,"0","V","HO"
"X4512601091800","X4","51","2009-01-26T18:00:00.000",,"336","V","HO"
"X4402601091800","X4","40","2009-01-26T18:00:00.000","2009-01-26T18:00:00.000","9.3","V","HO"
"X4422601091800","X4","42","2009-01-26T18:00:00.000","2009-01-26T18:54:00.000","8.9","V","HO"
"X4442601091800","X4","44","2009-01-26T18:00:00.000","2009-01-26T18:00:00.000","55","V","HO"
"X4502601091800","X4","50","2009-01-26T18:00:00.000","2009-01-26T18:09:00.000","10.3","V","HO"
"X4362601091800","X4","36","2009-01-26T18:00:00.000",,"0","V","HO"
"X4422601091900","X4","42","2009-01-26T19:00:00.000","2009-01-26T19:55:00.000","8.6","V","HO"
"X4502601091900","X4","50","2009-01-26T19:00:00.000","2009-01-26T19:58:00.000","4","V","HO"
"X4352601091900","X4","35","2009-01-26T19:00:00.000",,"0","V","HO"
"X4342601091900","X4","34","2009-01-26T19:00:00.000",,"999","V","HO"
"X4332601091900","X4","33","2009-01-26T19:00:00.000",,"58","V","HO"
"X4322601091900","X4","32","2009-01-26T19:00:00.000",,"8.7","V","HO"
"X4442601091900","X4","44","2009-01-26T19:00:00.000","2009-01-26T19:00:00.000","57","V","HO"
"X4402601091900","X4","40","2009-01-26T19:00:00.000","2009-01-26T19:00:00.000","8.9","V","HO"
"X4512601091900","X4","51","2009-01-26T19:00:00.000",,"8","V","HO"
"X4362601091900","X4","36","2009-01-26T19:00:00.000",,"0","V","HO"
"X4322601092000","X4","32","2009-01-26T20:00:00.000",,"8.4","V","HO"
"X4332601092000","X4","33","2009-01-26T20:00:00.000",,"58","V","HO"
"X4342601092000","X4","34","2009-01-26T20:00:00.000",,"1000","V","HO"
"X4352601092000","X4","35","2009-01-26T20:00:00.000",,"0","V","HO"
"X4512601092000","X4","51","2009-01-26T20:00:00.000",,"305","V","HO"
"X4402601092000","X4","40","2009-01-26T20:00:00.000","2009-01-26T20:00:00.000","8.6","V","HO"
"X4422601092000","X4","42","2009-01-26T20:00:00.000","2009-01-26T20:32:00.000","8.3","V","HO"
"X4442601092000","X4","44","2009-01-26T20:00:00.000","2009-01-26T20:00:00.000","58","V","HO"
"X4502601092000","X4","50","2009-01-26T20:00:00.000","2009-01-26T20:42:00.000","6.2","V","HO"
"X4362601092000","X4","36","2009-01-26T20:00:00.000",,"0","V","HO"
"X4322601092100","X4","32","2009-01-26T21:00:00.000",,"8.2","V","HO"
"X4512601092100","X4","51","2009-01-26T21:00:00.000",,"293","V","HO"
"X4502601092100","X4","50","2009-01-26T21:00:00.000","2009-01-26T21:17:00.000","7.2","V","HO"
"X4442601092100","X4","44","2009-01-26T21:00:00.000","2009-01-26T21:00:00.000","58","V","HO"
"X4422601092100","X4","42","2009-01-26T21:00:00.000","2009-01-26T21:57:00.000","8","V","HO"
"X4402601092100","X4","40","2009-01-26T21:00:00.000","2009-01-26T21:00:00.000","8.4","V","HO"
"X4362601092100","X4","36","2009-01-26T21:00:00.000",,"0","V","HO"
"X4352601092100","X4","35","2009-01-26T21:00:00.000",,"0","V","HO"
"X4342601092100","X4","34","2009-01-26T21:00:00.000",,"1001","V","HO"
"X4332601092100","X4","33","2009-01-26T21:00:00.000",,"59","V","HO"
"X4322601092200","X4","32","2009-01-26T22:00:00.000",,"8","V","HO"
"X4332601092200","X4","33","2009-01-26T22:00:00.000",,"60","V","HO"
"X4342601092200","X4","34","2009-01-26T22:00:00.000",,"1001","V","HO"
"X4352601092200","X4","35","2009-01-26T22:00:00.000",,"0","V","HO"
"X4512601092200","X4","51","2009-01-26T22:00:00.000",,"292","V","HO"
"X4402601092200","X4","40","2009-01-26T22:00:00.000","2009-01-26T22:38:00.000","8.1","V","HO"
"X4422601092200","X4","42","2009-01-26T22:00:00.000","2009-01-26T22:12:00.000","7.9","V","HO"
"X4442601092200","X4","44","2009-01-26T22:00:00.000","2009-01-26T22:33:00.000","59","V","HO"
"X4502601092200","X4","50","2009-01-26T22:00:00.000","2009-01-26T22:11:00.000","6.4","V","HO"
"X4362601092200","X4","36","2009-01-26T22:00:00.000",,"0","V","HO"
"X4012601092300","X4","1","2009-01-26T23:00:00.000","2009-01-26T23:05:00.000","1002","V","HO"
"X4322601092300","X4","32","2009-01-26T23:00:00.000",,"7.9","V","HO"
"X4332601092300","X4","33","2009-01-26T23:00:00.000",,"60","V","HO"
"X4342601092300","X4","34","2009-01-26T23:00:00.000",,"1001","V","HO"
"X4352601092300","X4","35","2009-01-26T23:00:00.000",,"0","V","HO"
"X4362601092300","X4","36","2009-01-26T23:00:00.000",,"0","V","HO"
"X4402601092300","X4","40","2009-01-26T23:00:00.000","2009-01-26T23:55:00.000","8","V","HO"
"X4422601092300","X4","42","2009-01-26T23:00:00.000","2009-01-26T23:14:00.000","7.9","V","HO"
"X4442601092300","X4","44","2009-01-26T23:00:00.000","2009-01-26T23:58:00.000","59","V","HO"
"X4502601092300","X4","50","2009-01-26T23:00:00.000","2009-01-26T23:04:00.000","4.5","V","HO"
"X4512601092300","X4","51","2009-01-26T23:00:00.000",,"191","V","HO"
"X4512701090000","X4","51","2009-01-27T00:00:00.000",,"117","V","HO"
"X4502701090000","X4","50","2009-01-27T00:00:00.000","2009-01-27T00:34:00.000","5","V","HO"
"X4442701090000","X4","44","2009-01-27T00:00:00.000","2009-01-27T00:14:00.000","59","V","HO"
"X4422701090000","X4","42","2009-01-27T00:00:00.000","2009-01-27T00:57:00.000","7.9","V","HO"
"X4322701090000","X4","32","2009-01-27T00:00:00.000",,"7.9","V","HO"
"X4362701090000","X4","36","2009-01-27T00:00:00.000",,"0","V","HO"
"X4352701090000","X4","35","2009-01-27T00:00:00.000",,"0","V","HO"
"X4342701090000","X4","34","2009-01-27T00:00:00.000",,"1001","V","HO"
"X4332701090000","X4","33","2009-01-27T00:00:00.000",,"59","V","HO"
"X4402701090000","X4","40","2009-01-27T00:00:00.000","2009-01-27T00:00:00.000","8","V","HO"
"X4322701090100","X4","32","2009-01-27T01:00:00.000",,"7.8","V","HO"
"X4332701090100","X4","33","2009-01-27T01:00:00.000",,"59","V","HO"
"X4342701090100","X4","34","2009-01-27T01:00:00.000",,"1001","V","HO"
"X4352701090100","X4","35","2009-01-27T01:00:00.000",,"0","V","HO"
"X4362701090100","X4","36","2009-01-27T01:00:00.000",,"0","V","HO"
"X4512701090100","X4","51","2009-01-27T01:00:00.000",,"325","V","HO"
"X4422701090100","X4","42","2009-01-27T01:00:00.000","2009-01-27T01:58:00.000","7.6","V","HO"
"X4022701090100","X4","2","2009-01-27T01:00:00.000","2009-01-27T01:36:00.000","1001","V","HO"
"X4442701090100","X4","44","2009-01-27T01:00:00.000","2009-01-27T01:35:00.000","57","V","HO"
"X4502701090100","X4","50","2009-01-27T01:00:00.000","2009-01-27T01:36:00.000","13.7","V","HO"
"X4402701090100","X4","40","2009-01-27T01:00:00.000","2009-01-27T01:34:00.000","7.9","V","HO"
"X4322701090200","X4","32","2009-01-27T02:00:00.000",,"7.5","V","HO"
"X4332701090200","X4","33","2009-01-27T02:00:00.000",,"60","V","HO"
"X4342701090200","X4","34","2009-01-27T02:00:00.000",,"1001","V","HO"
"X4352701090200","X4","35","2009-01-27T02:00:00.000",,"0","V","HO"
"X4512701090200","X4","51","2009-01-27T02:00:00.000",,"317","V","HO"
"X4402701090200","X4","40","2009-01-27T02:00:00.000","2009-01-27T02:03:00.000","7.6","V","HO"
"X4422701090200","X4","42","2009-01-27T02:00:00.000","2009-01-27T02:50:00.000","7.4","V","HO"
"X4442701090200","X4","44","2009-01-27T02:00:00.000","2009-01-27T02:58:00.000","59","V","HO"
"X4502701090200","X4","50","2009-01-27T02:00:00.000","2009-01-27T02:00:00.000","13.2","V","HO"
"X4362701090200","X4","36","2009-01-27T02:00:00.000",,"0","V","HO"
"X4322701090300","X4","32","2009-01-27T03:00:00.000",,"7.4","V","HO"
"X4332701090300","X4","33","2009-01-27T03:00:00.000",,"58","V","HO"
"X4342701090300","X4","34","2009-01-27T03:00:00.000",,"1001","V","HO"
"X4352701090300","X4","35","2009-01-27T03:00:00.000",,"0","V","HO"
"X4512701090300","X4","51","2009-01-27T03:00:00.000",,"307","V","HO"
"X4402701090300","X4","40","2009-01-27T03:00:00.000","2009-01-27T03:01:00.000","7.5","V","HO"
"X4422701090300","X4","42","2009-01-27T03:00:00.000","2009-01-27T03:14:00.000","7.3","V","HO"
"X4442701090300","X4","44","2009-01-27T03:00:00.000","2009-01-27T03:58:00.000","57","V","HO"
"X4502701090300","X4","50","2009-01-27T03:00:00.000","2009-01-27T03:25:00.000","13.3","V","HO"
"X4362701090300","X4","36","2009-01-27T03:00:00.000",,"0","V","HO"
"X4342701090400","X4","34","2009-01-27T04:00:00.000",,"1001","V","HO"
"X4352701090400","X4","35","2009-01-27T04:00:00.000",,"0","V","HO"
"X4362701090400","X4","36","2009-01-27T04:00:00.000",,"0","V","HO"
"X4402701090400","X4","40","2009-01-27T04:00:00.000","2009-01-27T04:48:00.000","7.6","V","HO"
"X4332701090400","X4","33","2009-01-27T04:00:00.000",,"55","V","HO"
"X4442701090400","X4","44","2009-01-27T04:00:00.000","2009-01-27T04:50:00.000","54","V","HO"
"X4502701090400","X4","50","2009-01-27T04:00:00.000","2009-01-27T04:37:00.000","12.5","V","HO"
"X4512701090400","X4","51","2009-01-27T04:00:00.000",,"315","V","HO"
"X4322701090400","X4","32","2009-01-27T04:00:00.000",,"7.5","V","HO"
"X4422701090400","X4","42","2009-01-27T04:00:00.000","2009-01-27T04:18:00.000","7.3","V","HO"
"X4512701090500","X4","51","2009-01-27T05:00:00.000",,"344","V","HO"
"X4322701090500","X4","32","2009-01-27T05:00:00.000",,"7.4","V","HO"
"X4332701090500","X4","33","2009-01-27T05:00:00.000",,"55","V","HO"
"X4342701090500","X4","34","2009-01-27T05:00:00.000",,"1002","V","HO"
"X4502701090500","X4","50","2009-01-27T05:00:00.000","2009-01-27T05:00:00.000","9.8","V","HO"
"X4362701090500","X4","36","2009-01-27T05:00:00.000",,"0","V","HO"
"X4402701090500","X4","40","2009-01-27T05:00:00.000","2009-01-27T05:00:00.000","7.5","V","HO"
"X4422701090500","X4","42","2009-01-27T05:00:00.000","2009-01-27T05:58:00.000","7.2","V","HO"
"X4442701090500","X4","44","2009-01-27T05:00:00.000","2009-01-27T05:00:00.000","54","V","HO"
"X4352701090500","X4","35","2009-01-27T05:00:00.000",,"0","V","HO"
"X4322701090600","X4","32","2009-01-27T06:00:00.000",,"7.2","V","HO"
"X4332701090600","X4","33","2009-01-27T06:00:00.000",,"55","V","HO"
"X4342701090600","X4","34","2009-01-27T06:00:00.000",,"1003","V","HO"
"X4352701090600","X4","35","2009-01-27T06:00:00.000",,"0","V","HO"
"X4512701090600","X4","51","2009-01-27T06:00:00.000",,"184","V","HO"
"X4402701090600","X4","40","2009-01-27T06:00:00.000","2009-01-27T06:00:00.000","7.2","V","HO"
"X4422701090600","X4","42","2009-01-27T06:00:00.000","2009-01-27T06:26:00.000","7.2","V","HO"
"X4442701090600","X4","44","2009-01-27T06:00:00.000","2009-01-27T06:51:00.000","55","V","HO"
"X4502701090600","X4","50","2009-01-27T06:00:00.000","2009-01-27T06:19:00.000","5.7","V","HO"
"X4362701090600","X4","36","2009-01-27T06:00:00.000",,"0","V","HO"
"X4512701090700","X4","51","2009-01-27T07:00:00.000",,"334","V","HO"
"X4502701090700","X4","50","2009-01-27T07:00:00.000","2009-01-27T07:40:00.000","4","V","HO"
"X4442701090700","X4","44","2009-01-27T07:00:00.000","2009-01-27T07:58:00.000","53","V","HO"
"X4422701090700","X4","42","2009-01-27T07:00:00.000","2009-01-27T07:32:00.000","7.1","V","HO"
"X4322701090700","X4","32","2009-01-27T07:00:00.000",,"7.3","V","HO"
"X4362701090700","X4","36","2009-01-27T07:00:00.000",,"33","V","HO"
"X4352701090700","X4","35","2009-01-27T07:00:00.000",,"0","V","HO"
"X4342701090700","X4","34","2009-01-27T07:00:00.000",,"1004","V","HO"
"X4332701090700","X4","33","2009-01-27T07:00:00.000",,"55","V","HO"
"X4402701090700","X4","40","2009-01-27T07:00:00.000","2009-01-27T07:58:00.000","7.9","V","HO"
"X4402701090800","X4","40","2009-01-27T08:00:00.000","2009-01-27T08:58:00.000","10.2","V","HO"
"X4362701090800","X4","36","2009-01-27T08:00:00.000",,"188","V","HO"
"X4352701090800","X4","35","2009-01-27T08:00:00.000",,"0","V","HO"
"X4342701090800","X4","34","2009-01-27T08:00:00.000",,"1004","V","HO"
"X4332701090800","X4","33","2009-01-27T08:00:00.000",,"48","V","HO"
"X4322701090800","X4","32","2009-01-27T08:00:00.000",,"9","V","HO"
"X4512701090800","X4","51","2009-01-27T08:00:00.000",,"82","V","HO"
"X4502701090800","X4","50","2009-01-27T08:00:00.000","2009-01-27T08:36:00.000","4.4","V","HO"
"X4442701090800","X4","44","2009-01-27T08:00:00.000","2009-01-27T08:58:00.000","44","V","HO"
"X4422701090800","X4","42","2009-01-27T08:00:00.000","2009-01-27T08:00:00.000","7.9","V","HO"
"X4322701090900","X4","32","2009-01-27T09:00:00.000",,"10.5","V","HO"
"X4332701090900","X4","33","2009-01-27T09:00:00.000",,"43","V","HO"
"X4342701090900","X4","34","2009-01-27T09:00:00.000",,"1005","V","HO"
"X4352701090900","X4","35","2009-01-27T09:00:00.000",,"0","V","HO"
"X4512701090900","X4","51","2009-01-27T09:00:00.000",,"287","V","HO"
"X4402701090900","X4","40","2009-01-27T09:00:00.000","2009-01-27T09:58:00.000","11","V","HO"
"X4422701090900","X4","42","2009-01-27T09:00:00.000","2009-01-27T09:28:00.000","10.1","V","HO"
"X4442701090900","X4","44","2009-01-27T09:00:00.000","2009-01-27T09:58:00.000","41","V","HO"
"X4502701090900","X4","50","2009-01-27T09:00:00.000","2009-01-27T09:40:00.000","5.3","V","HO"
"X4362701090900","X4","36","2009-01-27T09:00:00.000",,"342","V","HO"
"X4322701091000","X4","32","2009-01-27T10:00:00.000",,"11.9","V","HO"
"X4332701091000","X4","33","2009-01-27T10:00:00.000",,"38","V","HO"
"X4342701091000","X4","34","2009-01-27T10:00:00.000",,"1005","V","HO"
"X4352701091000","X4","35","2009-01-27T10:00:00.000",,"0","V","HO"
"X4512701091000","X4","51","2009-01-27T10:00:00.000",,"330","V","HO"
"X4402701091000","X4","40","2009-01-27T10:00:00.000","2009-01-27T10:58:00.000","12.8","V","HO"
"X4422701091000","X4","42","2009-01-27T10:00:00.000","2009-01-27T10:00:00.000","11.1","V","HO"
"X4442701091000","X4","44","2009-01-27T10:00:00.000","2009-01-27T10:42:00.000","36","V","HO"
